Goal,Exam,Subject,Unit,Chapter Name,"All book questions live

(Vipin)","All acquired questions live

(Ajay & Tanishq)",No NQE Deficiency,No PAJ Deficiency,"No ATG Deficiency

(Vipin)","Chapter Appearing in right sequence

(Ajay & Tanishq)","Topic Appearing in right sequence

(Ajay & Tanishq)","Video Appearing in right sequence

(Ajay & Tanishq)",NQE verification for each chapter,"KG Widget showing all data

(Gopi)","Chapter Tests Visible

(Gopi)","Chapter Tests Tiles Verified

(Gopi)",Topic Tile approved,Chapter Tile approved,Searchable,Growth Hack Dashboard Visible,C Support Actions Identified,C Support Actions Enabled,Questions Live
Teaching,CTET Paper 2,English,Pedagogy in English,Language,,,,,,,,,,,,,,,,,,,Not found
Teaching,CTET Paper 2,English,Pedagogy in English,Language Skills,,,,,,,,,,,,,,,,,,,Not found
Teaching,CTET Paper 2,English,Pedagogy in English,Linguistic Development,,,,,,,,,,,,,,,,,,,Not found
Teaching,CTET Paper 2,English,Pedagogy in English,Methods of Teaching English,,,,,,,,,,,,,,,,,,,Not found
Teaching,CTET Paper 2,English,Pedagogy in English,Morphology and Phonology,,,,,,,,,,,,,,,,,,,Not found
Teaching,CTET Paper 2,English,Pedagogy in English,Teacher and Teaching Aids,,,,,,,,,,,,,,,,,,,Not found
Teaching,CTET Paper 2,English,Pedagogy in English,Teaching of Grammar,,,,,,,,,,,,,,,,,,,Not found
Teaching,CTET Paper 2,English,Pedagogy in English,Teaching of Prose and Poetry,,,,,,,,,,,,,,,,,,,Not found
Teaching,CTET Paper 2,Mathematics,Algebra,Algebraic Expressions,,,,,,,,,,,,,,,,,,,Not found
Teaching,CTET Paper 2,Mathematics,Arithmetic,Introduction of Numbers,,,,,,,,,,,,,,,,,,,Not found
Teaching,CTET Paper 2,Mathematics,Arithmetic,LCM and HCF,,,,,,,,,,,,,,,,,,,Not found
Teaching,CTET Paper 2,Mathematics,Arithmetic,Problems Based on Arithmetic,,,,,,,,,,,,,,,,,,,Not found
Teaching,CTET Paper 2,Mathematics,Arithmetic,Simple and Decimal Fractions,,,,,,,,,,,,,,,,,,,Not found
Teaching,CTET Paper 2,Mathematics,Arithmetic,Square - Square Root and Cube - Cube Root,,,,,,,,,,,,,,,,,,,Not found
Teaching,CTET Paper 2,Mathematics,Data Interpretation,Data Handling,,,,,,,,,,,,,,,,,,,Not found
Teaching,CTET Paper 2,Mathematics,Geometry,Area and Perimeter,,,,,,,,,,,,,,,,,,,Not found
Teaching,CTET Paper 2,Mathematics,Geometry,Geometry,,,,,,,,,,,,,,,,,,,Not found
Teaching,CTET Paper 2,Mathematics,Geometry,Volume and Surface Area,,,,,,,,,,,,,,,,,,,Not found
Teaching,CTET Paper 2,Mathematics,Pedagogy in Mathematics,Community Mathematics,,,,,,,,,,,,,,,,,,,Not found
Teaching,CTET Paper 2,Mathematics,Pedagogy in Mathematics,Diagnostic and Remedial Teaching,,,,,,,,,,,,,,,,,,,Not found
Teaching,CTET Paper 2,Mathematics,Pedagogy in Mathematics,Error Analysis,,,,,,,,,,,,,,,,,,,Not found
Teaching,CTET Paper 2,Mathematics,Pedagogy in Mathematics,Evaluation,,,,,,,,,,,,,,,,,,,Not found
Teaching,CTET Paper 2,Mathematics,Pedagogy in Mathematics,Language of Mathematics,,,,,,,,,,,,,,,,,,,Not found
Teaching,CTET Paper 2,Mathematics,Pedagogy in Mathematics,Mathematics in Curriculum,,,,,,,,,,,,,,,,,,,Not found
Teaching,CTET Paper 2,Mathematics,Pedagogy in Mathematics,Nature of Mathematics,,,,,,,,,,,,,,,,,,,Not found
Teaching,CTET Paper 2,Mathematics,Pedagogy in Mathematics,Problems of Teaching Mathematics,,,,,,,,,,,,,,,,,,,Not found
Teaching,CTET Paper 2,Science & Pedagogy,Biology,Cell: The Basic Unit of Life,,,,,,,,,,,,,,,,,,,Not found
Teaching,CTET Paper 2,Science & Pedagogy,Biology,Food,,,,,,,,,,,,,,,,,,,Not found
Teaching,CTET Paper 2,Science & Pedagogy,Biology,Human Physiology,,,,,,,,,,,,,,,,,,,Not found
Teaching,CTET Paper 2,Science & Pedagogy,Biology,Microorganisms,,,,,,,,,,,,,,,,,,,Not found
Teaching,CTET Paper 2,Science & Pedagogy,Biology,Natural Resources,,,,,,,,,,,,,,,,,,,Not found
Teaching,CTET Paper 2,Science & Pedagogy,Biology,The World of the Living,,,,,,,,,,,,,,,,,,,Not found
Teaching,CTET Paper 2,Science & Pedagogy,Chemistry,Materials,,,,,,,,,,,,,,,,,,,Not found
Teaching,CTET Paper 2,Science & Pedagogy,Chemistry,Matter and its States,,,,,,,,,,,,,,,,,,,Not found
Teaching,CTET Paper 2,Science & Pedagogy,Pedagogy in Science,Pedagogical Issues in Science,,,,,,,,,,,,,,,,,,,Not found
Teaching,CTET Paper 2,Science & Pedagogy,Physics,Electricity and Magnetic Effect of Current,,,,,,,,,,,,,,,,,,,Not found
Teaching,CTET Paper 2,Science & Pedagogy,Physics,Moving Things People and Ideas,,,,,,,,,,,,,,,,,,,Not found
Teaching,CTET Paper 2,Science & Pedagogy,Physics,Natural Phenomena,,,,,,,,,,,,,,,,,,,Not found
Teaching,CTET Paper 2,Science & Pedagogy,Physics,Stars and the Solar System,,,,,,,,,,,,,,,,,,,Not found
Teaching,CTET Paper 2,Science & Pedagogy,Physics,"Work, Power and Energy",,,,,,,,,,,,,,,,,,,Not found
Teaching,CTET Paper 2,Social Science,Geography,Human Geography,,,,,,,,,,,,,,,,,,,Not found
Teaching,CTET Paper 2,Social Science,Geography,Physical Geography,,,,,,,,,,,,,,,,,,,Not found
Teaching,CTET Paper 2,Social Science,History,Indian History,,,,,,,,,,,,,,,,,,,Not found
Teaching,CTET Paper 2,Social Science,Pedagogy in Social Science,Pedagogical Issues in Social Science,,,,,,,,,,,,,,,,,,,Not found
Teaching,CTET Paper 2,Social Science,Polity,Social and Political Life,,,,,,,,,,,,,,,,,,,Not found
Teaching,CTET Paper 2,हिंदी,हिंदी व्याकरण,अपठित गद्यांश एवं काव्यांश,,,,,,,,,,,,,,,,,,,Not found
Teaching,CTET Paper 2,हिंदी,हिंदी व्याकरण,अलंकार,,,,,,,,,,,,,,,,,,,Not found
Teaching,CTET Paper 2,हिंदी,हिंदी व्याकरण,कारक,,,,,,,,,,,,,,,,,,,Not found
Teaching,CTET Paper 2,हिंदी,हिंदी व्याकरण,काल,,,,,,,,,,,,,,,,,,,Not found
Teaching,CTET Paper 2,हिंदी,हिंदी व्याकरण,छंद,,,,,,,,,,,,,,,,,,,Not found
Teaching,CTET Paper 2,हिंदी,हिंदी व्याकरण,मुहावरे,,,,,,,,,,,,,,,,,,,Not found
Teaching,CTET Paper 2,हिंदी,हिंदी व्याकरण,रस,,,,,,,,,,,,,,,,,,,Not found
Teaching,CTET Paper 2,हिंदी,हिंदी व्याकरण,लिंग,,,,,,,,,,,,,,,,,,,Not found
Teaching,CTET Paper 2,हिंदी,हिंदी व्याकरण,लोकोक्तियाँ,,,,,,,,,,,,,,,,,,,Not found
Teaching,CTET Paper 2,हिंदी,हिंदी व्याकरण,वर्ण विचार,,,,,,,,,,,,,,,,,,,Not found
Teaching,CTET Paper 2,हिंदी,हिंदी व्याकरण,वाक्य विचार,,,,,,,,,,,,,,,,,,,Not found
Teaching,CTET Paper 2,हिंदी,हिंदी व्याकरण,शब्द के भेद,,,,,,,,,,,,,,,,,,,Not found
Teaching,CTET Paper 2,हिंदी,हिंदी व्याकरण,शब्द निर्माण,,,,,,,,,,,,,,,,,,,Not found
Teaching,CTET Paper 2,हिंदी,हिंदी व्याकरण,शब्द विचार,,,,,,,,,,,,,,,,,,,Not found
Teaching,CTET Paper 2,हिंदी,हिंदी शिक्षाशास्त्र,भाषा,,,,,,,,,,,,,,,,,,,Not found
Teaching,CTET Paper 2,हिंदी,हिंदी शिक्षाशास्त्र,भाषा कौशल,,,,,,,,,,,,,,,,,,,Not found
Teaching,CTET Paper 2,हिंदी,हिंदी शिक्षाशास्त्र,शिक्षण में आने वाली समस्याएँ,,,,,,,,,,,,,,,,,,,Not found
Engineering,JEE Advanced,Chemistry,Inorganic Chemistry,Chemical Bonding and Molecular Structure,,,,,,,,,,,,,,,,,,,Not found
Engineering,JEE Advanced,Chemistry,Inorganic Chemistry,Classification of Elements and Periodicity in Properties,,,,,,,,,,,,,,,,,,,Not found
Engineering,JEE Advanced,Chemistry,Inorganic Chemistry,Coordination Compounds,,,,,,,,,,,,,,,,,,,Not found
Engineering,JEE Advanced,Chemistry,Inorganic Chemistry,General Principles and Processes of Isolation of Metals (Metallurgy),,,,,,,,,,,,,,,,,,,Not found
Engineering,JEE Advanced,Chemistry,Inorganic Chemistry,Hydrogen,,,,,,,,,,,,,,,,,,,Not found
Engineering,JEE Advanced,Chemistry,Inorganic Chemistry,Qualitative Analysis,,,,,,,,,,,,,,,,,,,Not found
Engineering,JEE Advanced,Chemistry,Inorganic Chemistry,The d- and f-Block Elements,,,,,,,,,,,,,,,,,,,Not found
Engineering,JEE Advanced,Chemistry,Inorganic Chemistry,The p-Block Elements,,,,,,,,,,,,,,,,,,,Not found
Engineering,JEE Advanced,Chemistry,Inorganic Chemistry,The s-Block Elements,,,,,,,,,,,,,,,,,,,Not found
Engineering,JEE Advanced,Chemistry,Organic Chemistry,"Alcohols, Phenols and Ethers",,,,,,,,,,,,,,,,,,,Not found
Engineering,JEE Advanced,Chemistry,Organic Chemistry,"Aldehydes, Ketones and Carboxylic Acids",,,,,,,,,,,,,,,,,,,Not found
Engineering,JEE Advanced,Chemistry,Organic Chemistry,Amines,,,,,,,,,,,,,,,,,,,Not found
Engineering,JEE Advanced,Chemistry,Organic Chemistry,Biomolecules,,,,,,,,,,,,,,,,,,,Not found
Engineering,JEE Advanced,Chemistry,Organic Chemistry,Haloalkanes and Haloarenes,,,,,,,,,,,,,,,,,,,Not found
Engineering,JEE Advanced,Chemistry,Organic Chemistry,Hydrocarbons,,,,,,,,,,,,,,,,,,,Not found
Engineering,JEE Advanced,Chemistry,Organic Chemistry,Organic Chemistry- Some Basic Principles and Techniques,,,,,,,,,,,,,,,,,,,Not found
Engineering,JEE Advanced,Chemistry,Organic Chemistry,Polymers,,,,,,,,,,,,,,,,,,,Not found
Engineering,JEE Advanced,Chemistry,Physical Chemistry,Chemical Kinetics,,,,,,,,,,,,,,,,,,,Not found
Engineering,JEE Advanced,Chemistry,Physical Chemistry,Electrochemistry,,,,,,,,,,,,,,,,,,,Not found
Engineering,JEE Advanced,Chemistry,Physical Chemistry,Equilibrium,,,,,,,,,,,,,,,,,,,Not found
Engineering,JEE Advanced,Chemistry,Physical Chemistry,Nuclear Chemistry,,,,,,,,,,,,,,,,,,,Not found
Engineering,JEE Advanced,Chemistry,Physical Chemistry,Redox Reactions,,,,,,,,,,,,,,,,,,,Not found
Engineering,JEE Advanced,Chemistry,Physical Chemistry,Solid State,,,,,,,,,,,,,,,,,,,Not found
Engineering,JEE Advanced,Chemistry,Physical Chemistry,Solutions,,,,,,,,,,,,,,,,,,,Not found
Engineering,JEE Advanced,Chemistry,Physical Chemistry,Some Basic Concepts of Chemistry,,,,,,,,,,,,,,,,,,,Not found
Engineering,JEE Advanced,Chemistry,Physical Chemistry,States of Matter: Gases and Liquids,,,,,,,,,,,,,,,,,,,Not found
Engineering,JEE Advanced,Chemistry,Physical Chemistry,Structure of Atom,,,,,,,,,,,,,,,,,,,Not found
Engineering,JEE Advanced,Chemistry,Physical Chemistry,Surface Chemistry,,,,,,,,,,,,,,,,,,,Not found
Engineering,JEE Advanced,Chemistry,Physical Chemistry,Thermodynamics,,,,,,,,,,,,,,,,,,,Not found
Engineering,JEE Advanced,Mathematics,Algebra,Binomial Theorem,,,,,,,,,,,,,,,,,,,Not found
Engineering,JEE Advanced,Mathematics,Algebra,Complex Numbers,,,,,,,,,,,,,,,,,,,Not found
Engineering,JEE Advanced,Mathematics,Algebra,Logarithm and its Applications,,,,,,,,,,,,,,,,,,,Not found
Engineering,JEE Advanced,Mathematics,Algebra,Matrices and Determinants,,,,,,,,,,,,,,,,,,,Not found
Engineering,JEE Advanced,Mathematics,Algebra,Permutation and Combination,,,,,,,,,,,,,,,,,,,Not found
Engineering,JEE Advanced,Mathematics,Algebra,Probability,,,,,,,,,,,,,,,,,,,Not found
Engineering,JEE Advanced,Mathematics,Algebra,Quadratic Equations,,,,,,,,,,,,,,,,,,,Not found
Engineering,JEE Advanced,Mathematics,Algebra,Sequences and Series,,,,,,,,,,,,,,,,,,,Not found
Engineering,JEE Advanced,Mathematics,Algebra,Set Theory and Relations,,,,,,,,,,,,,,,,,,,Not found
Engineering,JEE Advanced,Mathematics,Coordinate Geometry,Circle,,,,,,,,,,,,,,,,,,,Not found
Engineering,JEE Advanced,Mathematics,Coordinate Geometry,Ellipse,,,,,,,,,,,,,,,,,,,Not found
Engineering,JEE Advanced,Mathematics,Coordinate Geometry,Hyperbola,,,,,,,,,,,,,,,,,,,Not found
Engineering,JEE Advanced,Mathematics,Coordinate Geometry,Parabola,,,,,,,,,,,,,,,,,,,Not found
Engineering,JEE Advanced,Mathematics,Coordinate Geometry,Point and Straight Line,,,,,,,,,,,,,,,,,,,Not found
Engineering,JEE Advanced,Mathematics,Coordinate Geometry,Three Dimensional Geometry,,,,,,,,,,,,,,,,,,,Not found
Engineering,JEE Advanced,Mathematics,Coordinate Geometry,Vector Algebra,,,,,,,,,,,,,,,,,,,Not found
Engineering,JEE Advanced,Mathematics,Differential Calculus,Application of Derivatives,,,,,,,,,,,,,,,,,,,Not found
Engineering,JEE Advanced,Mathematics,Differential Calculus,Continuity and Differentiability,,,,,,,,,,,,,,,,,,,Not found
Engineering,JEE Advanced,Mathematics,Differential Calculus,Differential Coefficient,,,,,,,,,,,,,,,,,,,Not found
Engineering,JEE Advanced,Mathematics,Differential Calculus,Functions,,,,,,,,,,,,,,,,,,,Not found
Engineering,JEE Advanced,Mathematics,Differential Calculus,Limits,,,,,,,,,,,,,,,,,,,Not found
Engineering,JEE Advanced,Mathematics,Integral Calculus,Area under Curves,,,,,,,,,,,,,,,,,,,Not found
Engineering,JEE Advanced,Mathematics,Integral Calculus,Definite Integration,,,,,,,,,,,,,,,,,,,Not found
Engineering,JEE Advanced,Mathematics,Integral Calculus,Differential Equations,,,,,,,,,,,,,,,,,,,Not found
Engineering,JEE Advanced,Mathematics,Integral Calculus,Indefinite Integration,,,,,,,,,,,,,,,,,,,Not found
Engineering,JEE Advanced,Mathematics,Trigonometry,Inverse Trigonometric Functions,,,,,,,,,,,,,,,,,,,Not found
Engineering,JEE Advanced,Mathematics,Trigonometry,Properties of Triangle,,,,,,,,,,,,,,,,,,,Not found
Engineering,JEE Advanced,Mathematics,Trigonometry,Trigonometric Equations and Inequalities,,,,,,,,,,,,,,,,,,,Not found
Engineering,JEE Advanced,Mathematics,Trigonometry,"Trigonometric Ratios, Functions and Identities",,,,,,,,,,,,,,,,,,,Not found
Engineering,JEE Advanced,Physics,Electricity and Magnetism,Current Electricity,,,,,,,,,,,,,,,,,,,Not found
Engineering,JEE Advanced,Physics,Electricity and Magnetism,Electromagnetic Induction and Alternating Currents,,,,,,,,,,,,,,,,,,,Not found
Engineering,JEE Advanced,Physics,Electricity and Magnetism,Electrostatics,,,,,,,,,,,,,,,,,,,Not found
Engineering,JEE Advanced,Physics,Electricity and Magnetism,Magnetic Effects of Current and Magnetism,,,,,,,,,,,,,,,,,,,Not found
Engineering,JEE Advanced,Physics,General,Experimental Physics,,,,,,,,,,,,,,,,,,,Not found
Engineering,JEE Advanced,Physics,General,Physical World and Measurement,,,,,,,,,,,,,,,,,,,Not found
Engineering,JEE Advanced,Physics,Mechanics,Gravitation,,,,,,,,,,,,,,,,,,,Not found
Engineering,JEE Advanced,Physics,Mechanics,Kinematics,,,,,,,,,,,,,,,,,,,Not found
Engineering,JEE Advanced,Physics,Mechanics,Laws of Motion,,,,,,,,,,,,,,,,,,,Not found
Engineering,JEE Advanced,Physics,Mechanics,Mechanical Wave,,,,,,,,,,,,,,,,,,,Not found
Engineering,JEE Advanced,Physics,Mechanics,Oscillations,,,,,,,,,,,,,,,,,,,Not found
Engineering,JEE Advanced,Physics,Mechanics,Properties of Solid and Liquid,,,,,,,,,,,,,,,,,,,Not found
Engineering,JEE Advanced,Physics,Mechanics,Rotational Motion,,,,,,,,,,,,,,,,,,,Not found
Engineering,JEE Advanced,Physics,Mechanics,"Work, Energy and Power",,,,,,,,,,,,,,,,,,,Not found
Engineering,JEE Advanced,Physics,Modern Physics,Atoms and Nuclei,,,,,,,,,,,,,,,,,,,Not found
Engineering,JEE Advanced,Physics,Modern Physics,Dual Nature of Matter and Radiation,,,,,,,,,,,,,,,,,,,Not found
Engineering,JEE Advanced,Physics,Optics,Ray Optics,,,,,,,,,,,,,,,,,,,Not found
Engineering,JEE Advanced,Physics,Optics,Wave Optics,,,,,,,,,,,,,,,,,,,Not found
Engineering,JEE Advanced,Physics,Thermal Physics,Kinetic Theory of Gases,,,,,,,,,,,,,,,,,,,Not found
Engineering,JEE Advanced,Physics,Thermal Physics,Thermal Properties of Matter,,,,,,,,,,,,,,,,,,,Not found
Engineering,JEE Advanced,Physics,Thermal Physics,Thermodynamics,,,,,,,,,,,,,,,,,,,Not found
Engineering,JEE Main,Chemistry,Inorganic Chemistry,Chemical Bonding and Molecular Structure,,,,,,,,,,,,,,,,,,,Not found
Engineering,JEE Main,Chemistry,Inorganic Chemistry,Classification of Elements and Periodicity in Properties,,,,,,,,,,,,,,,,,,,Not found
Engineering,JEE Main,Chemistry,Inorganic Chemistry,Coordination Compounds,,,,,,,,,,,,,,,,,,,Not found
Engineering,JEE Main,Chemistry,Inorganic Chemistry,Environmental Chemistry,,,,,,,,,,,,,,,,,,,Not found
Engineering,JEE Main,Chemistry,Inorganic Chemistry,General Principles and Processes of Isolation of Elements,,,,,,,,,,,,,,,,,,,Not found
Engineering,JEE Main,Chemistry,Inorganic Chemistry,General Principles and Processes of Isolation of Metals (Metallurgy),,,,,,,,,,,,,,,,,,,Not found
Engineering,JEE Main,Chemistry,Inorganic Chemistry,Hydrogen,,,,,,,,,,,,,,,,,,,Not found
Engineering,JEE Main,Chemistry,Inorganic Chemistry,The d- and f-Block Elements,,,,,,,,,,,,,,,,,,,Not found
Engineering,JEE Main,Chemistry,Inorganic Chemistry,The p-Block Elements,,,,,,,,,,,,,,,,,,,Not found
Engineering,JEE Main,Chemistry,Inorganic Chemistry,The s-Block Elements,,,,,,,,,,,,,,,,,,,Not found
Engineering,JEE Main,Chemistry,Organic Chemistry,"Alcohols, Phenols and Ethers",,,,,,,,,,,,,,,,,,,Not found
Engineering,JEE Main,Chemistry,Organic Chemistry,"Aldehydes, Ketones and Carboxylic Acids",,,,,,,,,,,,,,,,,,,Not found
Engineering,JEE Main,Chemistry,Organic Chemistry,Amines,,,,,,,,,,,,,,,,,,,Not found
Engineering,JEE Main,Chemistry,Organic Chemistry,Biomolecules,,,,,,,,,,,,,,,,,,,Not found
Engineering,JEE Main,Chemistry,Organic Chemistry,Chemistry in Everyday Life,,,,,,,,,,,,,,,,,,,Not found
Engineering,JEE Main,Chemistry,Organic Chemistry,Haloalkanes and Haloarenes,,,,,,,,,,,,,,,,,,,Not found
Engineering,JEE Main,Chemistry,Organic Chemistry,Hydrocarbons,,,,,,,,,,,,,,,,,,,Not found
Engineering,JEE Main,Chemistry,Organic Chemistry,Organic Chemistry- Some Basic Principles and Techniques,,,,,,,,,,,,,,,,,,,Not found
Engineering,JEE Main,Chemistry,Organic Chemistry,Polymers,,,,,,,,,,,,,,,,,,,Not found
Engineering,JEE Main,Chemistry,Physical Chemistry,Chemical Kinetics,,,,,,,,,,,,,,,,,,,Not found
Engineering,JEE Main,Chemistry,Physical Chemistry,Electrochemistry,,,,,,,,,,,,,,,,,,,Not found
Engineering,JEE Main,Chemistry,Physical Chemistry,Equilibrium,,,,,,,,,,,,,,,,,,,Not found
Engineering,JEE Main,Chemistry,Physical Chemistry,Redox Reactions,,,,,,,,,,,,,,,,,,,Not found
Engineering,JEE Main,Chemistry,Physical Chemistry,Solid State,,,,,,,,,,,,,,,,,,,Not found
Engineering,JEE Main,Chemistry,Physical Chemistry,Solutions,,,,,,,,,,,,,,,,,,,Not found
Engineering,JEE Main,Chemistry,Physical Chemistry,Some Basic Concepts of Chemistry,,,,,,,,,,,,,,,,,,,Not found
Engineering,JEE Main,Chemistry,Physical Chemistry,States of Matter: Gases and Liquids,,,,,,,,,,,,,,,,,,,Not found
Engineering,JEE Main,Chemistry,Physical Chemistry,Structure of Atom,,,,,,,,,,,,,,,,,,,Not found
Engineering,JEE Main,Chemistry,Physical Chemistry,Surface Chemistry,,,,,,,,,,,,,,,,,,,Not found
Engineering,JEE Main,Chemistry,Physical Chemistry,Thermodynamics,,,,,,,,,,,,,,,,,,,Not found
Engineering,JEE Main,Mathematics,Algebra,Binomial Theorem,,,,,,,,,,,,,,,,,,,Not found
Engineering,JEE Main,Mathematics,Algebra,Complex Numbers,,,,,,,,,,,,,,,,,,,Not found
Engineering,JEE Main,Mathematics,Algebra,Mathematical Induction,,,,,,,,,,,,,,,,,,,Not found
Engineering,JEE Main,Mathematics,Algebra,Matrices and Determinants,,,,,,,,,,,,,,,,,,,Not found
Engineering,JEE Main,Mathematics,Algebra,Permutation and Combination,,,,,,,,,,,,,,,,,,,Not found
Engineering,JEE Main,Mathematics,Algebra,Probability,,,,,,,,,,,,,,,,,,,Not found
Engineering,JEE Main,Mathematics,Algebra,Quadratic Equations,,,,,,,,,,,,,,,,,,,Not found
Engineering,JEE Main,Mathematics,Algebra,Relations and Functions,,,,,,,,,,,,,,,,,,,Not found
Engineering,JEE Main,Mathematics,Algebra,Sequences and Series,,,,,,,,,,,,,,,,,,,Not found
Engineering,JEE Main,Mathematics,Algebra,Set Theory and Relations,,,,,,,,,,,,,,,,,,,Not found
Engineering,JEE Main,Mathematics,Coordinate Geometry,Circle,,,,,,,,,,,,,,,,,,,Not found
Engineering,JEE Main,Mathematics,Coordinate Geometry,Ellipse,,,,,,,,,,,,,,,,,,,Not found
Engineering,JEE Main,Mathematics,Coordinate Geometry,Hyperbola,,,,,,,,,,,,,,,,,,,Not found
Engineering,JEE Main,Mathematics,Coordinate Geometry,Parabola,,,,,,,,,,,,,,,,,,,Not found
Engineering,JEE Main,Mathematics,Coordinate Geometry,Point and Straight Line,,,,,,,,,,,,,,,,,,,Not found
Engineering,JEE Main,Mathematics,Coordinate Geometry,Three Dimensional Geometry,,,,,,,,,,,,,,,,,,,Not found
Engineering,JEE Main,Mathematics,Coordinate Geometry,Vector Algebra,,,,,,,,,,,,,,,,,,,Not found
Engineering,JEE Main,Mathematics,Differential Calculus,Application of Derivatives,,,,,,,,,,,,,,,,,,,Not found
Engineering,JEE Main,Mathematics,Differential Calculus,Continuity and Differentiability,,,,,,,,,,,,,,,,,,,Not found
Engineering,JEE Main,Mathematics,Differential Calculus,Differential Coefficient,,,,,,,,,,,,,,,,,,,Not found
Engineering,JEE Main,Mathematics,Differential Calculus,Functions,,,,,,,,,,,,,,,,,,,Not found
Engineering,JEE Main,Mathematics,Differential Calculus,Limits,,,,,,,,,,,,,,,,,,,Not found
Engineering,JEE Main,Mathematics,Integral Calculus,Area under Curves,,,,,,,,,,,,,,,,,,,Not found
Engineering,JEE Main,Mathematics,Integral Calculus,Definite Integration,,,,,,,,,,,,,,,,,,,Not found
Engineering,JEE Main,Mathematics,Integral Calculus,Differential Equations,,,,,,,,,,,,,,,,,,,Not found
